Date (UTC)	Temp	RH	Pressure	NO2	O3	COV	PMP	Latitude	Longitude	Altitude	GPS Date
2017-09-21 11:28:50	20.031	47.251	1015.821	20.315	11.775	70.292	0.899	No signal	No signal	No signal	11:28:10
2017-09-21 11:29:50	20.031	47.233	1015.776	NA	NA	58.525	NA	No signal	No signal	No signal	11:29:10
2017-09-21 11:30:49	20.04	47.348	1015.751	17.683	23.525	58.525	9.023	No signal	No signal	No signal	11:30:08
2017-09-21 11:31:49	20.058	47.282	1015.766	17.684	19.593	58.525	7.929	No signal	No signal	No signal	11:31:09
2017-09-21 11:32:50	20.085	47.314	1015.764	17.684	19.593	61.075	7.929	No signal	No signal	No signal	11:32:10
2017-09-21 11:33:50	20.111	47.25	1015.724	17.684	19.593	61.075	7.929	No signal	No signal	No signal	11:33:10
2017-09-21 11:34:50	20.138	47.116	1015.724	17.684	19.593	58.525	7.929	No signal	No signal	No signal	11:34:10
2017-09-21 11:35:51	20.156	46.962	1015.708	19.438	16.824	60.711	6.279	No signal	No signal	No signal	11:35:11
2017-09-21 11:36:50	20.165	46.938	1015.687	19.438	16.824	61.803	6.279	No signal	No signal	No signal	11:36:10
2017-09-21 11:37:51	20.174	46.94	1015.691	19.438	16.824	60.711	6.279	No signal	No signal	No signal	11:37:11
2017-09-21 11:38:51	20.192	47.057	1015.651	19.438	16.824	61.803	6.279	No signal	No signal	No signal	11:38:11
2017-09-21 11:39:51	20.183	46.454	1015.666	20.495	13.274	62.002	5.454	No signal	No signal	No signal	11:39:11
2017-09-21 11:40:49	20.201	45.228	1015.934	20.495	13.274	59.221	5.454	No signal	No signal	No signal	11:40:08
2017-09-21 11:41:49	20.165	44.549	1016.005	20.495	13.274	59.221	5.454	No signal	No signal	No signal	11:41:08
2017-09-21 11:42:49	20.183	44.099	1016.064	20.495	13.274	59.221	5.454	No signal	No signal	No signal	11:42:08
2017-09-21 11:43:50	20.138	44.09	1016.063	20.56	12.128	57.25	7.833	No signal	No signal	No signal	11:43:10
2017-09-21 11:44:49	20.165	44.697	1016.407	19.807	8.929	52.916	14.516	No signal	No signal	No signal	11:44:09
2017-09-21 11:45:54	20.12	45.211	1016.851	19.807	8.929	53.062	14.909	No signal	No signal	No signal	11:45:14
2017-09-21 11:46:52	20.111	46.901	1016.726	19.807	8.929	53.23	15.53	No signal	No signal	No signal	11:46:12
2017-09-21 11:47:50	20.129	47.838	1016.165	19.807	8.929	53.426	16.287	No signal	No signal	No signal	11:47:10
2017-09-21 11:48:52	20.156	48.14	1016.098	20.099	10.478	49.347	21.752	No signal	No signal	No signal	11:48:12
2017-09-21 11:49:52	20.21	48.273	1016.77	20.099	10.478	48.691	23.305	No signal	No signal	No signal	11:49:12
2017-09-21 11:50:50	20.263	48.467	1016.94	20.205	11.296	49.347	26.201	No signal	No signal	No signal	11:50:10
2017-09-21 11:51:48	20.317	48.687	1016.82	20.205	11.296	48.145	27.821	No signal	No signal	No signal	11:51:08
2017-09-21 11:52:48	20.389	48.606	1016.416	21.204	11.977	48.327	32.304	No signal	No signal	No signal	11:52:09
2017-09-21 11:53:50	20.487	48.748	1016.226	21.204	11.977	47.599	34.502	No signal	No signal	No signal	11:53:11
2017-09-21 11:54:49	20.559	48.728	1016.471	21.204	11.977	46.17	36.248	No signal	No signal	No signal	11:54:10
2017-09-21 11:55:49	20.657	48.565	1016.566	21.204	11.977	47.69	39.175	No signal	No signal	No signal	11:55:09
2017-09-21 11:56:51	20.738	48.111	1016.643	22.384	13.595	50.877	35.527	No signal	No signal	No signal	11:56:11
2017-09-21 11:57:49	20.818	47.622	1016.211	22.384	13.595	51.969	35.747	No signal	No signal	No signal	11:57:10
2017-09-21 11:58:49	20.899	47.403	1015.92	22.384	13.595	53.23	36.065	No signal	No signal	No signal	11:58:10
2017-09-21 11:59:52	20.979	47.062	1014.893	22.384	13.595	55.976	34.339	No signal	No signal	No signal	11:59:12
2017-09-21 12:00:48	21.06	47.035	1015.331	22.785	13.161	57.888	37.471	No signal	No signal	No signal	12:00:08
2017-09-21 12:01:49	21.14	46.833	1015.95	22.981	13.065	58.525	40.394	No signal	No signal	No signal	12:01:09
2017-09-21 12:02:49	21.212	46.717	1015.238	23.193	12.959	59.29	37.257	No signal	No signal	No signal	12:02:10
2017-09-21 12:03:49	21.274	46.713	1014.102	23.277	12.936	59.375	34.921	No signal	No signal	No signal	12:03:10
2017-09-21 12:05:49	21.417	46.585	1014.811	24.568	11.373	58.525	28.893	No signal	No signal	No signal	12:05:09
2017-09-21 12:07:54	21.552	46.36	1014.327	24.56	11.561	58.525	25.786	No signal	No signal	No signal	12:07:14
2017-09-21 12:08:50	21.605	46.266	1014.989	24.555	11.867	59.221	27.067	No signal	No signal	No signal	12:08:10
2017-09-21 12:09:49	21.668	46.192	1015.135	24.966	11.92	59.29	23.392	No signal	No signal	No signal	12:09:09
2017-09-21 12:10:50	21.739	46.032	1014.005	24.408	12.1	57.349	26.667	No signal	No signal	No signal	12:10:11
2017-09-21 12:11:49	21.775	42.378	1015.465	24.783	12.548	57.25	28.461	No signal	No signal	No signal	12:11:10
2017-09-21 12:12:49	21.435	39.718	1014.869	24.921	13.031	55.744	29.878	No signal	No signal	No signal	12:12:10
2017-09-21 12:13:51	21.507	39.925	1014.477	23.861	13.395	53.23	33.928	No signal	No signal	No signal	12:13:11
2017-09-21 12:14:48	21.444	39.127	1014.451	26.6	14.841	52.406	24.358	No signal	No signal	No signal	12:14:08
2017-09-21 12:15:48	21.391	40.52	1014.413	23.853	13.85	49.602	34.785	No signal	No signal	No signal	12:15:08
2017-09-21 12:16:48	21.408	42.224	1014.451	23.955	13.555	50.181	36.747	No signal	No signal	No signal	12:16:08
2017-09-21 12:17:48	21.417	41.99	1014.452	25.466	13.364	50.877	37.692	No signal	No signal	No signal	12:17:09
2017-09-21 12:18:48	21.391	41.662	1014.443	23.346	11.92	43.817	40.625	No signal	No signal	No signal	12:18:09
2017-09-21 12:19:51	21.355	41.916	1014.447	23.425	11.658	43.228	41.431	No signal	No signal	No signal	12:19:12
2017-09-21 12:20:51	21.283	41.439	1014.44	23.633	10.723	41.043	37.138	No signal	No signal	No signal	12:20:12
2017-09-21 12:21:48	21.265	41.645	1014.454	23.335	10.659	41.043	36.639	No signal	No signal	No signal	12:21:08
2017-09-21 12:22:48	21.239	41.648	1014.446	23.013	10.077	40.286	36.639	No signal	No signal	No signal	12:22:08
2017-09-21 12:23:48	21.185	41.053	1014.411	22.665	9.439	38.129	38.439	No signal	No signal	No signal	12:23:08
2017-09-21 12:24:48	21.104	40.731	1014.393	22.261	8.295	35.58	35.84	No signal	No signal	No signal	12:24:08
2017-09-21 12:25:48	21.051	41.4	1014.374	22.008	7.877	34.189	34.89	No signal	No signal	No signal	12:25:08
2017-09-21 12:26:48	21.024	41.395	1014.36	21.462	6.312	32.302	24.189	No signal	No signal	No signal	12:26:08
2017-09-21 12:27:50	20.979	41.978	1014.334	21.062	5.915	32.05	21.657	No signal	No signal	No signal	12:27:11
2017-09-21 12:28:50	20.836	41.121	1014.397	20.955	5.363	31.209	22.937	No signal	No signal	No signal	12:28:10
2017-09-21 12:29:48	20.782	41.084	1014.44	20.532	5.213	31.461	14.432	No signal	No signal	No signal	12:29:08
2017-09-21 12:30:51	20.621	40.353	1014.456	20.796	4.758	32.05	10.019	No signal	No signal	No signal	12:30:11
2017-09-21 12:31:48	20.657	40.857	1014.428	21.218	4.544	31.5	16.919	No signal	No signal	No signal	12:31:08
2017-09-21 12:32:51	20.594	40.653	1014.486	21.459	4.511	32.01	18.867	No signal	No signal	No signal	12:32:12
2017-09-21 12:33:48	20.612	41.171	1014.552	21.451	4.43	30.663	20.17	No signal	No signal	No signal	12:33:08
2017-09-21 12:34:48	20.532	41.224	1014.546	21.441	4.336	30.873	20.512	No signal	No signal	No signal	12:34:08
2017-09-21 12:35:48	20.442	41.057	1014.62	21.441	4.336	30.481	21.634	No signal	No signal	No signal	12:35:08
2017-09-21 12:36:48	20.451	41.094	1014.585	21.538	4.891	30.481	23.765	No signal	No signal	No signal	12:36:08
2017-09-21 12:37:48	20.478	41.169	1014.544	21.183	5.095	30.481	23.891	No signal	No signal	No signal	12:37:09
2017-09-21 12:38:50	20.469	41.734	1014.486	20.934	5.213	30.991	28.262	No signal	No signal	No signal	12:38:11
2017-09-21 12:39:48	20.38	41.419	1014.419	21.032	5.095	30.991	29.016	No signal	No signal	No signal	12:39:08
2017-09-21 12:40:48	20.371	41.819	1014.41	21.121	4.724	31.209	30.569	No signal	No signal	No signal	12:40:09
2017-09-21 12:41:48	20.335	42.204	1014.271	21.218	4.302	31.755	31.125	No signal	No signal	No signal	12:41:08
2017-09-21 12:42:48	20.362	41.965	1014.101	21.563	3.712	30.873	33.277	No signal	No signal	No signal	12:42:09
2017-09-21 12:43:48	20.425	42.048	1014.163	22.042	4.238	30.873	33.095	No signal	No signal	No signal	12:43:09
2017-09-21 12:44:51	20.38	41.62	1013.955	22.436	4.395	31.755	34.331	No signal	No signal	No signal	12:44:11
2017-09-21 12:45:48	20.335	41.236	1013.903	22.804	4.857	31.118	35.671	No signal	No signal	No signal	12:45:08
2017-09-21 12:46:48	20.308	44.09	1013.856	22.977	4.676	31.408	28.872	No signal	No signal	No signal	12:46:08
2017-09-21 12:47:48	20.317	44.763	1013.916	23.546	4.407	29.971	31.821	No signal	No signal	No signal	12:47:08
2017-09-21 12:48:51	20.326	41.888	1013.991	23.487	4.383	30.663	33.463	No signal	No signal	No signal	12:48:11
2017-09-21 12:49:52	20.487	42.714	1014.181	23.425	4.454	30.285	35.924	No signal	No signal	No signal	12:49:13
2017-09-21 12:50:54	20.442	41.144	1014.28	23.358	4.536	30.481	37.836	No signal	No signal	No signal	12:50:14
2017-09-21 12:51:50	20.46	42.343	1014.425	21.285	4.896	30.481	52.826	No signal	No signal	No signal	12:51:11
2017-09-21 12:52:48	20.416	41.226	1014.505	21.271	5.065	30.116	56.041	No signal	No signal	No signal	12:52:08
2017-09-21 12:53:48	20.541	41.226	1014.495	20.333	5.778	29.461	61.327	No signal	No signal	No signal	12:53:09
2017-09-21 12:54:49	20.586	43.72	1014.403	19.859	6.307	29.461	63.335	No signal	No signal	No signal	12:54:09
2017-09-21 12:55:48	20.666	44.277	1014.313	20.488	6.191	30.873	69.833	No signal	No signal	No signal	12:55:09
2017-09-21 12:56:48	20.72	43.974	1014.304	18.919	9.486	30.991	63.526	No signal	No signal	No signal	12:56:08
2017-09-21 12:57:49	20.818	44.247	1014.4	18.707	9.813	31.209	65.62	No signal	No signal	No signal	12:57:09
2017-09-21 12:58:49	20.916	44.773	1014.38	18.481	10.164	31.461	66.883	No signal	No signal	No signal	12:58:09
2017-09-21 12:59:50	21.033	44.701	1014.215	19.608	13.367	32.52	53.148	No signal	No signal	No signal	12:59:11
2017-09-21 13:00:48	21.14	45.212	1014.018	19.844	14.602	33.54	51.903	No signal	No signal	No signal	13:00:08
2017-09-21 13:01:52	21.283	45.224	1014.034	20.083	15.296	34.56	46.762	No signal	No signal	No signal	13:01:13
2017-09-21 13:02:48	21.4	43.111	1013.46	19.558	15.792	35.033	49.256	No signal	No signal	No signal	13:02:09
2017-09-21 13:03:48	21.525	44.122	1013.828	19.369	16.086	34.991	45.802	No signal	No signal	No signal	13:03:09
2017-09-21 13:04:50	21.659	44.612	1013.676	19.633	17.067	36.168	37.143	No signal	No signal	No signal	13:04:12
2017-09-21 13:05:48	21.793	45.293	1013.66	21.067	18.589	38.129	22.424	No signal	No signal	No signal	13:05:09
2017-09-21 13:06:53	21.954	45.832	1013.753	21.417	18.671	39.404	19.471	No signal	No signal	No signal	13:06:13
2017-09-21 13:07:50	22.07	46.022	1014.034	22.968	20.155	41.189	13.568	No signal	No signal	No signal	13:07:11
2017-09-21 13:08:48	22.205	46.119	1013.727	23.384	20.468	42.136	5.501	No signal	No signal	No signal	13:08:09
2017-09-21 13:09:47	22.339	46.269	1013.559	24.185	22.764	44.248	2.558	No signal	No signal	No signal	13:09:08
2017-09-21 13:10:48	22.482	46.15	1013.594	24.452	24.422	45.268	2.07	No signal	No signal	No signal	13:10:08
2017-09-21 13:11:47	22.616	45.942	1013.501	24.721	26.099	45.778	2.026	No signal	No signal	No signal	13:11:08
2017-09-21 13:12:50	22.759	45.562	1013.372	24.72	26.948	45.96	1.884	No signal	No signal	No signal	13:12:10
2017-09-21 13:13:49	22.893	45.363	1013.365	24.719	27.385	46.758	1.572	No signal	No signal	No signal	13:13:10
2017-09-21 13:14:48	23.019	45.284	1013.33	24.508	29.999	47.307	1.86	No signal	No signal	No signal	13:14:09
2017-09-21 13:15:47	23.144	44.551	1013.267	25.023	30.632	47.817	2.216	No signal	No signal	No signal	13:15:08
2017-09-21 13:16:50	23.278	43.715	1013.217	24.912	31.688	48.145	2.375	No signal	No signal	No signal	13:16:12
2017-09-21 13:17:50	23.394	43.757	1013.178	26.064	33.312	48.837	2.692	No signal	No signal	No signal	13:17:11
2017-09-21 13:18:48	23.511	38.305	1013.221	28.791	33.26	48.837	3.603	No signal	No signal	No signal	13:18:09
2017-09-21 13:19:48	23.466	36.473	1013.314	31.522	33.094	48.327	5.34	No signal	No signal	No signal	13:19:09
2017-09-21 13:20:48	23.394	36.895	1013.346	32.353	34.045	48.691	5.721	No signal	No signal	No signal	13:20:09
2017-09-21 13:21:47	23.278	36.749	1013.266	35.584	32.971	46.288	10.192	No signal	No signal	No signal	13:21:08
2017-09-21 13:22:48	23.278	36.269	1013.229	36.555	33.649	45.413	10.541	No signal	No signal	No signal	13:22:09
2017-09-21 13:23:47	23.305	36.248	1013.321	38.248	32.088	42.208	17.941	No signal	No signal	No signal	13:23:09
2017-09-21 13:24:48	23.153	36.618	1013.396	39.43	32.648	41.589	19.222	No signal	No signal	No signal	13:24:09
2017-09-21 13:25:50	23.09	36.309	1013.437	37.982	31.427	38.129	22.356	No signal	No signal	No signal	13:25:12
2017-09-21 13:26:47	23.019	37.524	1013.262	37.848	30.799	36.599	26.456	No signal	No signal	No signal	13:26:09
2017-09-21 13:28:49	22.688	39.191	1012.102	38.274	30.396	35.58	30.443	No signal	No signal	No signal	13:28:11
2017-09-21 13:29:49	22.491	38.784	1012.102	35.98	29.686	33.394	35.181	No signal	No signal	No signal	13:29:10
2017-09-21 13:30:47	22.303	37.359	1012.08	34.516	29.312	31.209	35.557	No signal	No signal	No signal	13:30:08
2017-09-21 13:31:51	22.312	37.431	1012.044	34.232	29.586	29.696	38.253	No signal	No signal	No signal	13:31:12
2017-09-21 13:32:51	22.097	36.907	1011.932	33.923	29.862	27.931	40.795	No signal	No signal	No signal	13:32:12
2017-09-21 13:33:55	22.088	37.533	1011.92	33.989	29.88	26.541	43.262	No signal	No signal	No signal	13:33:16
2017-09-21 13:35:49	21.829	36.616	1011.905	29.348	28.909	23.224	46.638	No signal	No signal	No signal	13:35:10
2017-09-21 13:36:49	21.73	37.102	1011.868	28.977	28.812	22.832	46.942	No signal	No signal	No signal	13:36:10
2017-09-21 13:37:48	21.748	37.873	1011.91	28.574	28.279	23.064	47.521	No signal	No signal	No signal	13:37:10
2017-09-21 13:40:50	21.462	38.276	1011.885	23.189	24.619	23.064	27.245	No signal	No signal	No signal	13:40:12
2017-09-21 13:41:47	21.391	39.787	1011.932	25.172	23.873	21.812	30.749	No signal	No signal	No signal	13:41:08
2017-09-21 13:42:49	21.256	43.788	1012.563	22.064	22.512	23.064	25.088	No signal	No signal	No signal	13:42:10
2017-09-21 13:43:47	21.185	40.294	1013.261	20.71	22.067	23.064	25.675	No signal	No signal	No signal	13:43:08
2017-09-21 13:44:47	21.113	39.512	1013.386	19.436	21.678	22.832	19.901	No signal	No signal	No signal	13:44:08
2017-09-21 13:45:48	21.015	40.111	1013.345	18.237	21.495	23.47	21.553	No signal	No signal	No signal	13:45:09
2017-09-21 13:46:47	20.934	39.938	1013.189	17.356	20.86	23.759	15.331	No signal	No signal	No signal	13:46:09
2017-09-21 13:47:48	20.925	39.474	1013.15	16.408	20.158	24.107	11.379	No signal	No signal	No signal	13:47:10
2017-09-21 13:48:47	21.033	39.583	1013.191	13.371	20.084	24.872	14.592	No signal	No signal	No signal	13:48:08
2017-09-21 13:49:47	21.077	39.06	1013.146	10.154	20.065	25.578	25.564	No signal	No signal	No signal	13:49:08
2017-09-21 13:50:52	21.024	39.703	1013.533	7.427	20.757	26.019	25.564	No signal	No signal	No signal	13:50:13
2017-09-21 13:51:48	21.033	41.972	1013.595	5.996	21.243	27.236	29.216	No signal	No signal	No signal	13:51:09
2017-09-21 13:52:49	21.06	42.457	1013.276	4.67	22.128	29.108	29.077	No signal	No signal	No signal	13:52:11
2017-09-21 13:53:47	21.086	44.52	1012.444	3.347	22.813	31.209	32.397	No signal	No signal	No signal	13:53:08
2017-09-21 13:54:48	21.104	46.207	1013.687	3.463	23.108	31.209	32.397	No signal	No signal	No signal	13:54:09
2017-09-21 13:55:49	21.14	47.452	1012.791	3.586	22.887	31.461	32.397	No signal	No signal	No signal	13:55:11
2017-09-21 13:56:49	21.149	47.611	1013.669	3.719	22.661	31.755	34.475	No signal	No signal	No signal	13:56:11
2017-09-21 13:57:48	21.149	46.303	1012.48	5.006	22.845	39.149	32.311	No signal	No signal	No signal	13:57:10
2017-09-21 13:58:48	21.149	46.085	1012.428	5.006	22.845	39.95	30.406	No signal	No signal	No signal	13:58:10
2017-09-21 14:00:48	21.167	46.865	1013.619	5.302	22.613	43.228	31.194	No signal	No signal	No signal	14:00:10
2017-09-21 14:01:48	21.167	46.08	1012.875	6.186	22.481	47.599	22.133	No signal	No signal	No signal	14:01:10
2017-09-21 14:02:48	21.176	46.178	1013.721	6.399	22.288	49.7	19.005	No signal	No signal	No signal	14:02:09
2017-09-21 14:03:48	21.176	46.457	1014.28	7.353	21.609	53.062	16.253	No signal	No signal	No signal	14:03:10
2017-09-21 14:04:48	21.203	46.48	1013.963	7.562	21.631	54.995	13.076	No signal	No signal	No signal	14:04:09
2017-09-21 14:05:48	21.212	47.118	1013.967	6.775	22.19	56.231	12.988	No signal	No signal	No signal	14:05:10
2017-09-21 14:06:47	21.247	47.344	1014.089	6.947	22.55	58.525	13.076	No signal	No signal	No signal	14:06:08
2017-09-21 14:07:47	21.274	47.811	1013.793	8.594	21.098	62.349	13.421	No signal	No signal	No signal	14:07:08
2017-09-21 14:08:51	21.319	48.021	1014.337	8.942	20.962	63.624	12.979	No signal	No signal	No signal	14:08:13
2017-09-21 14:09:49	21.337	47.763	1014.662	8.942	20.962	63.306	12.223	No signal	No signal	No signal	14:09:11
2017-09-21 14:10:48	21.373	47.396	1015.747	8.942	20.962	65.081	13.424	No signal	No signal	No signal	14:10:10
2017-09-21 14:11:49	21.417	47.073	1015.16	12.086	18.606	68.723	14.86	No signal	No signal	No signal	14:11:10
2017-09-21 14:12:48	21.435	46.083	1014.252	12.946	18.016	69.65	12.88	No signal	No signal	No signal	14:12:10
2017-09-21 14:14:48	21.48	45.299	1015.597	13.957	16.939	69.998	14.139	No signal	No signal	No signal	14:14:09
2017-09-21 14:15:51	21.498	44.588	1015.362	15.748	15.2	69.998	21.169	No signal	No signal	No signal	14:15:13
2017-09-21 14:16:48	21.516	44.722	1015.506	16.027	15.474	70.881	22.214	No signal	No signal	No signal	14:16:09
2017-09-21 14:17:48	21.489	43.949	1015.378	14.505	17.799	72.73	15.931	No signal	No signal	No signal	14:17:10
2017-09-21 14:18:47	21.373	41.039	1015.221	16.461	16.424	69.361	26.869	No signal	No signal	No signal	14:18:08
2017-09-21 14:19:50	21.239	39.381	1014.513	16.915	16.092	68.955	26.063	No signal	No signal	No signal	14:19:12
2017-09-21 14:20:50	21.131	39.263	1014.505	16.719	14.632	64.899	24.914	No signal	No signal	No signal	14:20:12
2017-09-21 14:21:47	21.069	39.486	1014.494	17.162	16.811	68.359	24.442	No signal	No signal	No signal	14:21:08
2017-09-21 14:22:46	20.925	39.622	1014.487	17.405	15.437	65.324	20.161	No signal	No signal	No signal	14:22:08
2017-09-21 14:23:48	20.729	40.445	1014.546	17.402	15.318	60.225	17.477	No signal	No signal	No signal	14:23:10
2017-09-21 14:24:47	20.72	40.696	1014.487	16.522	13.547	52.151	19.846	No signal	No signal	No signal	14:24:08
2017-09-21 14:25:48	20.675	41.375	1014.468	16.588	13.079	50.181	19.705	No signal	No signal	No signal	14:25:09
2017-09-21 14:27:54	20.666	43.396	1014.372	17.002	11.849	55.976	20.496	No signal	No signal	No signal	00:00:00
2017-09-21 14:28:46	20.657	42.784	1014.356	17.372	11.173	46.628	21.76	No signal	No signal	No signal	00:00:52
2017-09-21 14:29:42	20.586	42.726	1014.357	15.817	9.75	54.701	18.702	No signal	No signal	No signal	00:01:47
2017-09-21 14:30:41	20.541	42.848	1014.37	15.817	9.75	53.23	17.112	No signal	No signal	No signal	23:59:49
2017-09-21 14:31:41	20.487	43.002	1014.333	15.628	9.685	52.151	16.622	No signal	No signal	No signal	23:59:49
2017-09-21 14:32:41	20.442	43.132	1014.303	15.335	8.962	51.423	12.283	No signal	No signal	No signal	00:00:49
2017-09-21 14:34:47	20.335	42.962	1014.359	15.398	8.483	53.426	5.167	No signal	No signal	No signal	23:59:49
2017-09-21 14:35:45	20.246	43.223	1014.326	15.352	8.057	53.818	4.494	No signal	No signal	No signal	23:59:49
2017-09-21 14:36:41	20.192	43.456	1014.321	14.778	8.154	54.407	4.268	No signal	No signal	No signal	23:59:49
2017-09-21 14:37:45	20.102	43.594	1014.333	14.432	8.187	56.613	4.873	No signal	No signal	No signal	23:59:49
2017-09-21 14:38:41	20.031	43.789	1014.346	14.061	8.22	58.525	5.248	No signal	No signal	No signal	23:59:49
2017-09-21 14:39:44	19.968	43.977	1014.354	13.158	7.451	57.937	3.615	No signal	No signal	No signal	23:59:49
2017-09-21 14:40:40	19.915	43.966	1014.337	12.69	7.126	58.525	1.416	No signal	No signal	No signal	23:59:49
2017-09-21 14:41:43	19.843	43.846	1014.326	12.272	7.023	57.937	0.578	No signal	No signal	No signal	23:59:49
2017-09-21 14:42:41	19.78	44.069	1014.367	11.705	6.987	51.514	0.578	No signal	No signal	No signal	23:59:49
2017-09-21 14:43:41	19.718	44.457	1014.355	11.279	6.273	49.784	0.539	No signal	No signal	No signal	23:59:49
2017-09-21 14:44:40	19.637	44.641	1014.344	11.279	6.273	49.7	0.622	No signal	No signal	No signal	23:59:49
2017-09-21 14:45:41	19.575	44.794	1014.35	10.893	5.442	49.238	1.494	No signal	No signal	No signal	23:59:49
2017-09-21 14:46:42	19.521	44.949	1014.329	10.754	4.855	49.238	1.494	No signal	No signal	No signal	23:59:49
2017-09-21 14:47:40	19.467	45.025	1014.314	10.615	4.265	49.238	1.804	No signal	No signal	No signal	23:59:49
2017-09-21 14:48:42	19.432	44.843	1014.299	10.812	3.384	49.347	1.804	No signal	No signal	No signal	23:59:49
2017-09-21 14:49:40	19.36	45.003	1014.306	10.803	3.597	48.523	1.942	No signal	No signal	No signal	23:59:49
2017-09-21 14:50:40	19.306	45.253	1014.321	11.018	3.592	48.523	1.93	No signal	No signal	No signal	23:59:49
2017-09-21 14:51:40	19.244	45.458	1014.298	11.525	3.361	49.347	2.377	No signal	No signal	No signal	23:59:49
2017-09-21 14:52:40	19.172	45.583	1014.256	11.789	2.354	49.238	2.546	No signal	No signal	No signal	23:59:49
2017-09-21 14:53:40	19.119	45.712	1014.265	12.126	1.752	49.238	2.579	No signal	No signal	No signal	23:59:49
2017-09-21 14:54:42	19.065	45.823	1014.218	11.747	1.459	49.238	2.771	No signal	No signal	No signal	23:59:49
2017-09-21 14:55:40	19.002	45.949	1014.244	11.525	1.063	49.112	2.527	No signal	No signal	No signal	23:59:49
2017-09-21 14:56:41	18.94	46.076	1014.245	11.288	0.643	48.965	2.738	No signal	No signal	No signal	23:59:49
2017-09-21 14:57:44	18.886	46.213	1014.244	11.288	0.643	50.181	2.987	No signal	No signal	No signal	23:59:49
2017-09-21 14:58:40	18.841	46.326	1014.227	12.121	0.668	50.877	3.118	No signal	No signal	No signal	23:59:49
2017-09-21 14:59:40	18.805	46.449	1014.205	13.132	0.724	50.877	3.43	No signal	No signal	No signal	14:59:02
2017-09-21 15:00:40	18.779	46.566	1014.25	12.676	0.643	50.239	1.499	No signal	No signal	No signal	15:00:02
2017-09-21 15:01:40	18.761	46.493	1014.242	12.61	0.524	50.181	1.624	No signal	No signal	No signal	15:01:02
2017-09-21 15:02:40	18.743	46.332	1014.212	12.539	0.403	50.112	1.378	No signal	No signal	No signal	15:02:02
2017-09-21 15:03:40	18.689	46.565	1014.263	12.239	0.266	50.112	2.475	No signal	No signal	No signal	15:03:03
2017-09-21 15:04:40	18.662	46.743	1014.226	12.239	0.266	50.877	1.86	No signal	No signal	No signal	15:04:02
2017-09-21 15:05:40	18.636	46.833	1014.247	11.941	0.248	50.877	1.86	No signal	No signal	No signal	15:05:02
2017-09-21 15:06:40	18.618	46.934	1014.183	12.133	0.061	50.877	1.851	No signal	No signal	No signal	15:06:02
2017-09-21 15:07:40	18.591	46.998	1014.175	11.968	0.061	51.727	2.116	No signal	No signal	No signal	15:07:03
