Date(yyyy/MM/dd),Time,Ref,Sen,ATN,Flow,Temp,Status,Battery,BC,DATE
2/3/2017,22:50:00,816733,898198,-9.51,149,19,0,100,183,2/3/17 22:50
2/3/2017,22:55:00,816792,898043,-9.48,149,19,0,100,187,2/3/17 22:55
2/3/2017,23:00:00,816817,897857,-9.46,148,19,0,100,182,2/3/17 23:00
2/3/2017,23:05:00,816793,897643,-9.44,149,19,0,100,159,2/3/17 23:05
2/3/2017,23:10:00,816735,897398,-9.42,149,19,0,100,154,2/3/17 23:10
2/3/2017,23:15:00,816820,897261,-9.39,149,19,0,100,196,2/3/17 23:15
2/3/2017,23:20:00,816899,897122,-9.37,149,19,0,100,192,2/3/17 23:20
2/3/2017,23:25:00,816890,896885,-9.34,149,19,0,100,193,2/3/17 23:25
2/3/2017,23:30:00,816876,896676,-9.32,149,19,0,100,165,2/3/17 23:30
2/3/2017,23:35:00,816896,896482,-9.30,149,19,0,100,184,2/3/17 23:35
2/3/2017,23:40:00,816945,896330,-9.27,149,19,0,100,175,2/3/17 23:40
2/3/2017,23:45:00,816948,896101,-9.25,149,19,0,100,198,2/3/17 23:45
2/3/2017,23:50:00,816918,895900,-9.23,149,19,0,100,143,2/3/17 23:50
2/3/2017,23:55:00,816938,895687,-9.20,149,19,0,100,200,2/3/17 23:55
2/4/2017,0:00:00,816960,895513,-9.18,149,19,0,100,169,2/4/17 0:00
2/4/2017,0:05:00,816950,895298,-9.16,149,19,0,100,174,2/4/17 0:05
2/4/2017,0:10:00,816888,895068,-9.14,148,19,0,100,139,2/4/17 0:10
2/4/2017,0:15:00,816872,894896,-9.12,148,19,0,100,132,2/4/17 0:15
2/4/2017,0:20:00,816875,894692,-9.10,149,19,0,100,177,2/4/17 0:20
2/4/2017,0:25:00,816898,894245,-9.05,149,19,0,100,402,2/4/17 0:25
2/4/2017,0:30:00,816903,893472,-8.96,149,19,0,100,664,2/4/17 0:30
2/4/2017,0:35:00,816888,892840,-8.89,149,19,0,100,525,2/4/17 0:35
2/4/2017,0:40:00,816923,892401,-8.84,149,19,0,100,408,2/4/17 0:40
2/4/2017,0:45:00,816994,892103,-8.79,149,19,0,100,321,2/4/17 0:45
2/4/2017,0:50:00,816993,891765,-8.76,149,19,0,100,288,2/4/17 0:50
2/4/2017,0:55:00,817078,891564,-8.72,149,19,0,100,251,2/4/17 0:55
2/4/2017,1:00:00,817052,891318,-8.70,149,19,0,100,186,2/4/17 1:00
2/4/2017,1:05:00,817009,891048,-8.67,149,19,0,100,191,2/4/17 1:05
2/4/2017,1:10:00,817033,890831,-8.65,149,19,0,100,208,2/4/17 1:10
2/4/2017,1:15:00,817049,890638,-8.62,149,19,0,100,180,2/4/17 1:15
2/4/2017,1:20:00,817048,890459,-8.60,149,19,0,100,152,2/4/17 1:20
2/4/2017,1:25:00,817020,890254,-8.58,149,19,0,100,149,2/4/17 1:25
2/4/2017,1:30:00,817072,890094,-8.56,149,19,0,100,186,2/4/17 1:30
2/4/2017,1:35:00,817162,889976,-8.54,149,19,0,100,185,2/4/17 1:35
2/4/2017,1:40:00,817178,889791,-8.51,149,18,0,100,173,2/4/17 1:40
2/4/2017,1:45:00,817196,889626,-8.49,149,18,0,100,158,2/4/17 1:45
2/4/2017,1:50:00,817154,889414,-8.47,149,18,0,100,143,2/4/17 1:50
2/4/2017,1:55:00,817109,889167,-8.45,149,18,0,100,170,2/4/17 1:55
2/4/2017,2:00:00,817143,889021,-8.43,149,18,0,100,157,2/4/17 2:00
2/4/2017,2:05:00,817223,888894,-8.41,148,18,0,100,185,2/4/17 2:05
2/4/2017,2:10:00,817332,888782,-8.38,149,18,0,100,198,2/4/17 2:10
2/4/2017,2:15:00,817308,888554,-8.36,149,18,0,100,173,2/4/17 2:15
2/4/2017,2:20:00,817320,888357,-8.33,149,18,0,100,180,2/4/17 2:20
2/4/2017,2:25:00,817261,888129,-8.32,149,18,0,100,141,2/4/17 2:25
2/4/2017,2:30:00,817320,887996,-8.29,149,18,0,100,169,2/4/17 2:30
2/4/2017,2:35:00,817301,887826,-8.28,149,18,0,100,128,2/4/17 2:35
2/4/2017,2:40:00,817272,887613,-8.26,149,18,0,100,156,2/4/17 2:40
2/4/2017,2:45:00,817164,887371,-8.24,149,18,0,100,107,2/4/17 2:45
2/4/2017,2:50:00,817218,887233,-8.22,149,18,0,100,169,2/4/17 2:50
2/4/2017,2:55:00,817236,887080,-8.20,149,18,0,100,148,2/4/17 2:55
2/4/2017,3:00:00,817193,886873,-8.18,149,18,0,100,138,2/4/17 3:00
2/4/2017,3:05:00,817172,886687,-8.16,149,18,0,100,140,2/4/17 3:05
2/4/2017,3:10:00,817151,886514,-8.15,149,18,0,100,129,2/4/17 3:10
2/4/2017,3:15:00,817103,886285,-8.13,149,18,0,100,152,2/4/17 3:15
2/4/2017,3:20:00,817023,886059,-8.11,149,18,0,100,120,2/4/17 3:20
2/4/2017,3:25:00,817134,885952,-8.09,149,18,0,100,196,2/4/17 3:25
2/4/2017,3:30:00,817080,885704,-8.06,149,18,0,100,163,2/4/17 3:30
2/4/2017,3:35:00,817082,885513,-8.04,149,18,0,100,166,2/4/17 3:35
2/4/2017,3:40:00,817030,885280,-8.02,149,18,0,100,152,2/4/17 3:40
2/4/2017,3:45:00,817090,885163,-8.00,149,18,0,100,157,2/4/17 3:45
2/4/2017,3:50:00,817160,885038,-7.98,149,18,0,100,173,2/4/17 3:50
2/4/2017,3:55:00,817181,884896,-7.96,149,18,0,100,142,2/4/17 3:55
2/4/2017,4:00:00,817211,884741,-7.94,149,18,0,100,162,2/4/17 4:00
2/4/2017,4:05:00,817209,884550,-7.92,149,18,0,100,163,2/4/17 4:05
2/4/2017,4:10:00,817227,884403,-7.90,149,18,0,100,144,2/4/17 4:10
2/4/2017,4:15:00,817213,884169,-7.87,149,18,0,100,189,2/4/17 4:15
2/4/2017,4:20:00,817198,883975,-7.85,149,18,0,100,153,2/4/17 4:20
2/4/2017,4:25:00,817265,883834,-7.83,149,18,0,100,184,2/4/17 4:25
2/4/2017,4:30:00,817265,883636,-7.81,149,18,0,100,171,2/4/17 4:30
2/4/2017,4:35:00,817273,883441,-7.79,149,18,0,100,176,2/4/17 4:35
2/4/2017,4:40:00,817234,883233,-7.77,149,18,0,100,143,2/4/17 4:40
2/4/2017,4:45:00,817282,883033,-7.74,148,18,0,100,219,2/4/17 4:45
2/4/2017,4:50:00,817272,882839,-7.72,149,18,0,100,158,2/4/17 4:50
2/4/2017,4:55:00,817386,882716,-7.69,149,18,0,100,213,2/4/17 4:55
2/4/2017,5:00:00,817375,882474,-7.66,149,18,0,100,199,2/4/17 5:00
2/4/2017,5:05:00,817368,882250,-7.64,149,18,0,100,187,2/4/17 5:05
2/4/2017,5:10:00,817382,882090,-7.62,149,18,0,100,151,2/4/17 5:10
2/4/2017,5:15:00,817308,881933,-7.61,149,18,0,100,67,2/4/17 5:15
2/4/2017,5:20:00,817437,881944,-7.60,149,18,0,100,111,2/4/17 5:20
2/4/2017,5:25:00,817403,881767,-7.58,149,18,0,100,121,2/4/17 5:25
2/4/2017,5:30:00,817408,881601,-7.56,149,18,0,100,148,2/4/17 5:30
2/4/2017,5:35:00,817456,881472,-7.54,149,18,0,100,156,2/4/17 5:35
2/4/2017,5:40:00,817402,881285,-7.53,149,18,0,100,111,2/4/17 5:40
2/4/2017,5:45:00,817481,881200,-7.51,149,18,0,100,147,2/4/17 5:45
2/4/2017,5:50:00,817449,881034,-7.49,149,18,0,100,114,2/4/17 5:50
2/4/2017,5:55:00,817483,880937,-7.48,149,18,0,100,116,2/4/17 5:55
2/4/2017,6:00:00,817471,880787,-7.46,149,18,0,100,119,2/4/17 6:00
2/4/2017,6:05:00,817516,880673,-7.44,149,18,0,100,141,2/4/17 6:05
2/4/2017,6:10:00,817443,880457,-7.43,149,18,0,100,119,2/4/17 6:10
2/4/2017,6:15:00,817440,880302,-7.41,149,18,0,100,131,2/4/17 6:15
2/4/2017,6:20:00,817426,880158,-7.39,149,18,0,100,112,2/4/17 6:20
2/4/2017,6:25:00,817445,880009,-7.37,149,18,0,100,147,2/4/17 6:25
2/4/2017,6:30:00,817387,879826,-7.36,149,18,0,100,104,2/4/17 6:30
2/4/2017,6:35:00,817435,879642,-7.33,149,18,0,100,204,2/4/17 6:35
2/4/2017,6:40:00,817457,879489,-7.31,149,18,0,100,153,2/4/17 6:40
2/4/2017,6:45:00,817343,879248,-7.30,149,18,0,100,103,2/4/17 6:45
2/4/2017,6:50:00,817381,879088,-7.28,149,18,0,100,174,2/4/17 6:50
2/4/2017,6:55:00,817330,878830,-7.25,149,18,0,100,176,2/4/17 6:55
2/4/2017,7:00:00,817302,878603,-7.23,149,18,0,100,171,2/4/17 7:00
2/4/2017,7:05:00,817249,878381,-7.21,149,18,0,100,143,2/4/17 7:05
2/4/2017,7:10:00,817183,878158,-7.20,149,18,0,100,132,2/4/17 7:10
2/4/2017,7:15:00,817094,877895,-7.18,149,18,0,100,145,2/4/17 7:15
2/4/2017,7:20:00,817075,877699,-7.16,149,18,0,100,153,2/4/17 7:20
2/4/2017,7:25:00,817070,877545,-7.14,148,18,0,100,130,2/4/17 7:25
2/4/2017,7:30:00,816916,877215,-7.12,149,18,0,100,143,2/4/17 7:30
2/4/2017,7:35:00,816809,876915,-7.10,149,18,0,100,161,2/4/17 7:35
2/4/2017,7:40:00,816757,876694,-7.08,149,18,0,100,144,2/4/17 7:40
2/4/2017,7:45:00,816685,876399,-7.06,149,18,0,100,189,2/4/17 7:45
2/4/2017,7:50:00,816519,876034,-7.04,149,18,0,100,163,2/4/17 7:50
2/4/2017,7:55:00,816353,875681,-7.02,149,19,0,100,152,2/4/17 7:55
2/4/2017,8:00:00,816192,875225,-6.98,149,19,0,100,247,2/4/17 8:00
2/4/2017,8:05:00,816054,874959,-6.97,149,19,0,100,103,2/4/17 8:05
2/4/2017,8:10:00,816008,874633,-6.94,149,19,0,100,241,2/4/17 8:10
2/4/2017,8:15:00,815846,874264,-6.92,149,19,0,100,170,2/4/17 8:15
2/4/2017,8:20:00,815909,873970,-6.87,149,19,0,100,315,2/4/17 8:20
2/4/2017,8:25:00,815829,873574,-6.84,149,19,0,100,271,2/4/17 8:25
2/4/2017,8:30:00,815806,873259,-6.81,148,19,0,100,255,2/4/17 8:30
2/4/2017,8:35:00,815848,872950,-6.77,149,19,0,100,309,2/4/17 8:35
2/4/2017,8:40:00,815792,872569,-6.73,149,19,0,100,280,2/4/17 8:40
2/4/2017,8:45:00,815820,872204,-6.68,149,19,0,100,345,2/4/17 8:45
2/4/2017,8:50:00,815780,871779,-6.64,148,19,0,100,336,2/4/17 8:50
2/4/2017,8:55:00,815884,871505,-6.59,149,19,0,100,337,2/4/17 8:55
2/4/2017,9:00:00,815795,870961,-6.54,149,19,0,100,393,2/4/17 9:00
2/4/2017,9:05:00,815737,870452,-6.49,149,19,0,100,391,2/4/17 9:05
2/4/2017,9:10:00,815619,869817,-6.43,149,19,0,100,446,2/4/17 9:10
2/4/2017,9:15:00,815434,869276,-6.39,149,19,0,100,301,2/4/17 9:15
2/4/2017,9:20:00,815217,868715,-6.36,149,20,0,100,289,2/4/17 9:20
2/4/2017,9:25:00,815106,868080,-6.30,149,20,0,100,454,2/4/17 9:25
2/4/2017,9:30:00,814953,867305,-6.23,149,20,0,100,538,2/4/17 9:30
2/4/2017,9:35:00,814853,866534,-6.15,149,20,0,100,585,2/4/17 9:35
2/4/2017,9:40:00,814727,865789,-6.08,149,20,0,100,538,2/4/17 9:40
2/4/2017,9:45:00,814550,865003,-6.01,149,20,0,100,527,2/4/17 9:45
2/4/2017,9:50:00,814491,864424,-5.95,149,20,0,100,455,2/4/17 9:50
2/4/2017,9:55:00,814392,863627,-5.87,149,20,0,100,611,2/4/17 9:55
2/4/2017,10:00:00,814305,862869,-5.79,149,20,0,100,588,2/4/17 10:00
2/4/2017,10:05:00,814070,861942,-5.71,149,21,0,100,599,2/4/17 10:05
2/4/2017,10:10:00,813798,861028,-5.64,149,21,0,100,554,2/4/17 10:10
2/4/2017,10:15:00,813660,860360,-5.58,149,21,0,100,462,2/4/17 10:15
2/4/2017,10:20:00,813434,859472,-5.51,149,21,0,100,576,2/4/17 10:20
2/4/2017,10:25:00,813298,858608,-5.42,149,21,0,100,639,2/4/17 10:25
2/4/2017,10:30:00,813181,857679,-5.33,149,21,0,100,716,2/4/17 10:30
2/4/2017,10:35:00,812983,856725,-5.24,149,22,0,100,663,2/4/17 10:35
2/4/2017,10:40:00,812858,855809,-5.15,149,22,0,100,698,2/4/17 10:40
2/4/2017,10:45:00,812797,854948,-5.06,149,22,0,100,710,2/4/17 10:45
2/4/2017,10:50:00,812780,853932,-4.94,149,22,0,100,891,2/4/17 10:50
2/4/2017,10:55:00,812728,853133,-4.85,149,22,0,100,665,2/4/17 10:55
2/4/2017,11:00:00,812596,852138,-4.75,149,22,0,100,766,2/4/17 11:00
2/4/2017,11:05:00,812391,851504,-4.70,148,22,0,100,378,2/4/17 11:05
2/4/2017,11:10:00,812134,850562,-4.62,149,23,0,100,603,2/4/17 11:10
2/4/2017,11:15:00,811854,849925,-4.58,149,23,0,100,308,2/4/17 11:15
2/4/2017,11:20:00,811710,849254,-4.52,149,23,0,100,467,2/4/17 11:20
2/4/2017,11:25:00,811635,848709,-4.47,149,23,0,100,419,2/4/17 11:25
2/4/2017,11:30:00,811748,848143,-4.39,149,23,0,100,615,2/4/17 11:30
2/4/2017,11:35:00,811799,847405,-4.29,149,23,0,100,712,2/4/17 11:35
2/4/2017,11:40:00,811810,846808,-4.22,149,23,0,100,548,2/4/17 11:40
2/4/2017,11:45:00,811865,846296,-4.15,149,22,0,100,513,2/4/17 11:45
2/4/2017,11:50:00,812003,845861,-4.09,148,22,0,100,525,2/4/17 11:50
2/4/2017,11:55:00,812150,845362,-4.01,149,22,0,100,588,2/4/17 11:55
2/4/2017,12:00:00,812413,845153,-3.95,149,22,0,100,435,2/4/17 12:00
2/4/2017,12:05:00,812595,845112,-3.92,149,22,0,100,208,2/4/17 12:05
2/4/2017,12:10:00,813016,845170,-3.88,149,21,0,100,343,2/4/17 12:10
2/4/2017,12:15:00,813400,845231,-3.84,149,21,0,100,305,2/4/17 12:15
2/4/2017,12:20:00,813852,845236,-3.78,149,20,0,100,419,2/4/17 12:20
2/4/2017,12:25:00,814223,845198,-3.73,149,20,0,100,382,2/4/17 12:25
2/4/2017,12:30:00,814512,845038,-3.68,148,20,0,100,418,2/4/17 12:30
2/4/2017,12:35:00,814675,844989,-3.65,149,19,0,100,197,2/4/17 12:35
2/4/2017,12:40:00,814901,844873,-3.61,148,19,0,100,318,2/4/17 12:40
2/4/2017,12:45:00,815158,844805,-3.57,149,19,0,100,302,2/4/17 12:45
2/4/2017,12:50:00,815259,844628,-3.54,149,19,0,100,254,2/4/17 12:50
2/4/2017,12:55:00,815379,844460,-3.50,148,19,0,100,266,2/4/17 12:55
2/4/2017,13:00:00,815391,844259,-3.48,149,19,0,100,193,2/4/17 13:00
2/4/2017,13:05:00,815323,844076,-3.47,149,19,0,100,102,2/4/17 13:05
2/4/2017,13:10:00,815287,843931,-3.45,149,19,0,100,97,2/4/17 13:10
2/4/2017,13:15:00,815222,843719,-3.44,149,19,0,100,131,2/4/17 13:15
2/4/2017,13:20:00,815290,843606,-3.41,149,19,0,100,166,2/4/17 13:20
2/4/2017,13:25:00,815195,843290,-3.39,149,19,0,100,197,2/4/17 13:25
2/4/2017,13:30:00,815117,843048,-3.37,149,19,0,100,146,2/4/17 13:30
2/4/2017,13:35:00,815134,842843,-3.34,149,19,0,100,201,2/4/17 13:35
2/4/2017,13:40:00,815081,842623,-3.32,149,19,0,100,149,2/4/17 13:40
2/4/2017,13:45:00,815121,842309,-3.28,149,19,0,100,322,2/4/17 13:45
2/4/2017,13:50:00,815138,842119,-3.26,149,19,0,100,188,2/4/17 13:50
2/4/2017,13:55:00,815180,841893,-3.22,149,19,0,100,244,2/4/17 13:55
2/4/2017,14:00:00,815133,841525,-3.19,149,19,0,100,289,2/4/17 14:00
2/4/2017,14:05:00,815035,841276,-3.17,149,19,0,100,134,2/4/17 14:05
2/4/2017,14:10:00,814971,841050,-3.15,149,19,0,100,145,2/4/17 14:10
2/4/2017,14:15:00,814809,840794,-3.14,149,20,0,100,81,2/4/17 14:15
2/4/2017,14:20:00,814619,840576,-3.14,149,20,0,100,20,2/4/17 14:20
2/4/2017,14:25:00,814501,840388,-3.13,149,20,0,100,60,2/4/17 14:25
2/4/2017,14:30:00,814490,840209,-3.11,149,20,0,100,152,2/4/17 14:30
2/4/2017,14:35:00,814528,840057,-3.09,149,19,0,100,174,2/4/17 14:35
2/4/2017,14:40:00,814605,839906,-3.06,149,19,0,100,209,2/4/17 14:40
2/4/2017,14:45:00,814781,839792,-3.02,149,19,0,100,268,2/4/17 14:45
2/4/2017,14:50:00,814733,839523,-3.00,148,19,0,100,201,2/4/17 14:50
2/4/2017,14:55:00,814774,839242,-2.96,149,19,0,100,294,2/4/17 14:55
2/4/2017,15:00:00,814786,838998,-2.93,149,19,0,100,233,2/4/17 15:00
2/4/2017,15:05:00,814760,838721,-2.90,149,19,0,100,227,2/4/17 15:05
2/4/2017,15:10:00,814695,838429,-2.87,149,19,0,100,205,2/4/17 15:10
2/4/2017,15:15:00,814702,838115,-2.83,149,19,0,100,292,2/4/17 15:15
2/4/2017,15:20:00,814748,837839,-2.79,149,19,0,100,294,2/4/17 15:20
2/4/2017,15:25:00,814732,837443,-2.75,149,19,0,100,345,2/4/17 15:25
2/4/2017,15:30:00,814594,837031,-2.72,149,20,0,100,246,2/4/17 15:30
2/4/2017,15:35:00,814566,836740,-2.69,149,20,0,100,239,2/4/17 15:35
2/4/2017,15:40:00,814381,836425,-2.67,149,20,0,100,114,2/4/17 15:40
2/4/2017,15:45:00,814128,835935,-2.64,148,20,0,100,211,2/4/17 15:45
2/4/2017,15:50:00,813707,835544,-2.65,149,21,0,100,-38,2/4/17 15:50
2/4/2017,15:55:00,813350,835328,-2.67,149,21,0,100,-137,2/4/17 15:55
2/4/2017,16:00:00,813062,835204,-2.69,149,21,0,100,-157,2/4/17 16:00
2/4/2017,16:05:00,812767,834902,-2.69,149,21,0,100,-1,2/4/17 16:05
2/4/2017,16:10:00,812669,834816,-2.69,149,21,0,100,-13,2/4/17 16:10
2/4/2017,16:15:00,812529,834664,-2.69,149,21,0,100,7,2/4/17 16:15
2/4/2017,16:20:00,812497,834479,-2.67,149,21,0,100,139,2/4/17 16:20
2/4/2017,16:25:00,812574,834337,-2.64,149,21,0,100,202,2/4/17 16:25
2/4/2017,16:30:00,812607,834147,-2.62,148,21,0,100,206,2/4/17 16:30
2/4/2017,16:35:00,812742,833950,-2.58,149,21,0,100,307,2/4/17 16:35
2/4/2017,16:40:00,812905,833656,-2.52,148,21,0,100,425,2/4/17 16:40
2/4/2017,16:45:00,813028,833332,-2.47,148,21,0,100,415,2/4/17 16:45
2/4/2017,16:50:00,813194,833125,-2.42,149,20,0,100,345,2/4/17 16:50
2/4/2017,16:55:00,813342,832904,-2.38,149,20,0,100,341,2/4/17 16:55
2/4/2017,17:00:00,813512,832759,-2.34,149,20,0,100,292,2/4/17 17:00
2/4/2017,17:05:00,813638,832477,-2.29,149,20,0,100,376,2/4/17 17:05
2/4/2017,17:10:00,813768,832327,-2.26,149,20,0,100,259,2/4/17 17:10
2/4/2017,17:15:00,813878,832086,-2.21,149,20,0,100,324,2/4/17 17:15
2/4/2017,17:20:00,813976,831876,-2.18,149,20,0,100,284,2/4/17 17:20
2/4/2017,17:25:00,813996,831654,-2.15,149,20,0,100,222,2/4/17 17:25
2/4/2017,17:30:00,814041,831424,-2.11,149,20,0,100,253,2/4/17 17:30
2/4/2017,17:35:00,814064,831209,-2.08,149,20,0,100,219,2/4/17 17:35
2/4/2017,17:40:00,814118,830969,-2.05,149,20,0,100,271,2/4/17 17:40
2/4/2017,17:45:00,814205,830747,-2.01,149,19,0,100,285,2/4/17 17:45
2/4/2017,17:50:00,814218,830511,-1.98,149,19,0,100,229,2/4/17 17:50
2/4/2017,17:55:00,814321,830292,-1.94,149,19,0,100,298,2/4/17 17:55
2/4/2017,18:00:00,814295,829949,-1.90,149,19,0,100,291,2/4/17 18:00
2/4/2017,18:05:00,814350,829787,-1.88,149,19,0,100,200,2/4/17 18:05
2/4/2017,18:10:00,814467,829528,-1.83,149,19,0,100,348,2/4/17 18:10
2/4/2017,18:15:00,814521,829166,-1.78,149,19,0,100,383,2/4/17 18:15
2/4/2017,18:20:00,814553,828831,-1.74,148,19,0,100,340,2/4/17 18:20
2/4/2017,18:25:00,814601,828391,-1.68,149,19,0,100,450,2/4/17 18:25
2/4/2017,18:30:00,814616,827739,-1.60,149,19,0,100,614,2/4/17 18:30
2/4/2017,18:35:00,814582,826932,-1.50,149,19,0,100,712,2/4/17 18:35
2/4/2017,18:40:00,814643,826220,-1.41,149,19,0,100,714,2/4/17 18:40
2/4/2017,18:45:00,814614,825503,-1.33,149,19,0,100,635,2/4/17 18:45
2/4/2017,18:50:00,814721,824754,-1.22,149,19,0,100,792,2/4/17 18:50
2/4/2017,18:55:00,814726,823929,-1.12,149,19,0,100,768,2/4/17 18:55
2/4/2017,19:00:00,814802,823150,-1.02,149,19,0,100,792,2/4/17 19:00
2/4/2017,19:05:00,814903,822306,-0.90,149,19,0,100,877,2/4/17 19:05
2/4/2017,19:10:00,814944,821539,-0.81,149,19,0,100,750,2/4/17 19:10
2/4/2017,19:15:00,814986,820948,-0.73,149,19,0,100,588,2/4/17 19:15
2/4/2017,19:20:00,814998,820291,-0.65,148,19,0,100,626,2/4/17 19:20
2/4/2017,19:25:00,815026,819609,-0.56,149,19,0,100,660,2/4/17 19:25
2/4/2017,19:30:00,814996,818959,-0.49,149,19,0,100,577,2/4/17 19:30
2/4/2017,19:35:00,815033,818375,-0.41,148,19,0,100,582,2/4/17 19:35
2/4/2017,19:40:00,815074,817882,-0.34,149,19,0,100,498,2/4/17 19:40
2/4/2017,19:45:00,814965,817325,-0.29,149,19,0,100,417,2/4/17 19:45
2/4/2017,19:50:00,815019,816896,-0.23,149,19,0,100,451,2/4/17 19:50
2/4/2017,19:55:00,815054,816423,-0.17,149,19,0,100,474,2/4/17 19:55
2/4/2017,20:00:00,815024,815923,-0.11,149,19,0,100,439,2/4/17 20:00
2/4/2017,20:05:00,815036,815397,-0.04,149,19,0,100,503,2/4/17 20:05
2/4/2017,20:10:00,814991,814817,0.02,149,19,0,100,500,2/4/17 20:10
2/4/2017,20:15:00,814912,814250,0.08,149,19,0,100,457,2/4/17 20:15
2/4/2017,20:20:00,814816,813697,0.14,149,19,0,100,428,2/4/17 20:20
2/4/2017,20:25:00,814836,813284,0.19,149,19,0,100,406,2/4/17 20:25
2/4/2017,20:30:00,814899,812899,0.25,149,19,0,100,420,2/4/17 20:30
2/4/2017,20:35:00,814889,812411,0.30,149,19,0,100,448,2/4/17 20:35
2/4/2017,20:40:00,814820,811882,0.36,149,19,0,100,432,2/4/17 20:40
2/4/2017,20:45:00,814860,811356,0.43,149,19,0,100,532,2/4/17 20:45
2/4/2017,20:50:00,814905,810767,0.51,149,19,0,100,596,2/4/17 20:50
2/4/2017,20:55:00,814857,810235,0.57,149,19,0,100,456,2/4/17 20:55
2/4/2017,21:00:00,814956,809784,0.64,149,19,0,100,517,2/4/17 21:00
2/4/2017,21:05:00,815053,809342,0.70,149,19,0,100,507,2/4/17 21:05
2/4/2017,21:10:00,815038,808822,0.77,149,18,0,100,476,2/4/17 21:10
2/4/2017,21:15:00,815212,808337,0.85,149,18,0,100,620,2/4/17 21:15
2/4/2017,21:20:00,815224,807610,0.94,149,18,0,100,697,2/4/17 21:20
2/4/2017,21:25:00,815226,806996,1.01,149,18,0,100,582,2/4/17 21:25
2/4/2017,21:30:00,815260,806445,1.09,149,18,0,100,553,2/4/17 21:30
2/4/2017,21:35:00,815264,805817,1.17,149,18,0,100,598,2/4/17 21:35
2/4/2017,21:40:00,815323,805212,1.25,149,18,0,100,628,2/4/17 21:40
2/4/2017,21:45:00,815352,804360,1.36,149,18,0,100,834,2/4/17 21:45
2/4/2017,21:50:00,815350,802262,1.62,149,18,0,100,1989,2/4/17 21:50
2/4/2017,21:55:00,815377,800134,1.89,149,18,0,100,2050,2/4/17 21:55
2/4/2017,22:00:00,815362,799102,2.01,149,18,0,100,970,2/4/17 22:00
2/4/2017,22:05:00,815318,798429,2.09,149,18,0,100,601,2/4/17 22:05
2/4/2017,22:10:00,815323,797703,2.18,149,18,0,100,698,2/4/17 22:10
2/4/2017,22:15:00,815400,797055,2.28,148,18,0,100,696,2/4/17 22:15
2/4/2017,22:20:00,815376,796295,2.37,148,18,0,100,710,2/4/17 22:20
2/4/2017,22:25:00,815341,795446,2.47,149,18,0,100,781,2/4/17 22:25
2/4/2017,22:30:00,815446,794690,2.58,149,18,0,100,823,2/4/17 22:30
2/4/2017,22:35:00,815480,793894,2.68,148,18,0,100,801,2/4/17 22:35
2/4/2017,22:40:00,815460,793072,2.78,149,18,0,100,771,2/4/17 22:40
2/4/2017,22:45:00,815401,792217,2.88,149,18,0,100,767,2/4/17 22:45
2/4/2017,22:50:00,815389,791425,2.98,149,18,0,100,751,2/4/17 22:50
2/4/2017,22:55:00,815388,790744,3.07,148,18,0,100,660,2/4/17 22:55
2/4/2017,23:00:00,815353,790065,3.15,148,18,0,100,626,2/4/17 23:00
2/4/2017,23:05:00,815363,789422,3.23,149,18,0,100,630,2/4/17 23:05
2/4/2017,23:10:00,815422,788822,3.32,149,18,0,100,635,2/4/17 23:10
2/4/2017,23:15:00,815432,788181,3.40,149,18,0,100,629,2/4/17 23:15
2/4/2017,23:20:00,815447,787446,3.49,148,18,0,100,730,2/4/17 23:20
2/4/2017,23:25:00,815505,786759,3.59,148,18,0,100,725,2/4/17 23:25
2/4/2017,23:30:00,815519,786246,3.66,149,18,0,100,510,2/4/17 23:30
2/4/2017,23:35:00,815463,785762,3.71,149,18,0,100,417,2/4/17 23:35
2/4/2017,23:40:00,815525,785302,3.78,149,18,0,100,504,2/4/17 23:40
2/4/2017,23:45:00,815569,784728,3.85,149,18,0,100,599,2/4/17 23:45
2/4/2017,23:50:00,815486,784126,3.92,149,18,0,100,508,2/4/17 23:50
2/4/2017,23:55:00,815442,783633,3.98,149,18,0,100,438,2/4/17 23:55
2/5/2017,0:00:00,815451,783153,4.04,149,18,0,100,476,2/5/17 0:00
2/5/2017,0:05:00,815394,782667,4.10,149,18,0,100,420,2/5/17 0:05
2/5/2017,0:10:00,815400,782217,4.15,149,18,0,100,444,2/5/17 0:10
2/5/2017,0:15:00,815361,781732,4.21,148,18,0,100,439,2/5/17 0:15
2/5/2017,0:20:00,815403,781339,4.27,149,18,0,100,423,2/5/17 0:20
2/5/2017,0:25:00,815445,780937,4.32,149,18,0,100,432,2/5/17 0:25
2/5/2017,0:30:00,815416,780532,4.37,149,18,0,100,368,2/5/17 0:30
2/5/2017,0:35:00,815334,780065,4.42,149,18,0,100,380,2/5/17 0:35
2/5/2017,0:40:00,815415,779729,4.48,149,18,0,100,404,2/5/17 0:40
2/5/2017,0:45:00,815473,779373,4.53,149,18,0,100,402,2/5/17 0:45
2/5/2017,0:50:00,815462,778995,4.58,149,18,0,100,360,2/5/17 0:50
2/5/2017,0:55:00,815447,778591,4.63,149,18,0,100,381,2/5/17 0:55
2/5/2017,1:00:00,815445,778189,4.68,149,18,0,100,392,2/5/17 1:00
2/5/2017,1:05:00,815328,777831,4.71,149,18,0,100,241,2/5/17 1:05
2/5/2017,1:10:00,815360,777512,4.75,148,18,0,100,345,2/5/17 1:10
2/5/2017,1:15:00,815237,777139,4.79,149,18,0,100,251,2/5/17 1:15
